## Strong Edge Colouring Graphs No Restrict: 17950 flags
58;5;0,0,0,0,0,0,2,2,2,2;0,0,0,0,1
59;5;0,0,0,0,0,0,2,2,2,2;1,0,0,0,0
60;5;0,0,0,0,0,0,2,2,2,2;1,0,0,0,1
61;5;0,0,0,0,0,0,2,2,2,2;1,1,0,0,0
62;5;0,0,0,0,0,0,2,2,2,2;1,1,0,0,1
63;5;0,0,0,0,0,0,2,2,2,2;1,1,1,0,0
64;5;0,0,0,0,0,0,2,2,2,2;1,1,1,0,1
65;5;0,0,0,0,0,0,2,2,2,2;1,1,1,1,0
66;5;0,0,0,0,0,1,1,1,1,1;0,0,0,0,0
67;5;0,0,0,0,0,1,1,1,1,1;0,0,0,0,1
68;5;0,0,0,0,0,1,1,1,1,1;0,0,1,0,0
69;5;0,0,0,0,0,1,1,1,1,1;0,0,1,0,1
70;5;0,0,0,0,0,1,1,1,1,1;0,0,1,1,0
71;5;0,0,0,0,0,1,1,1,1,1;0,0,1,1,1
72;5;0,0,0,0,0,1,1,1,1,1;1,0,0,0,0
73;5;0,0,0,0,0,1,1,1,1,1;1,0,0,0,1
74;5;0,0,0,0,0,1,1,1,1,1;1,0,1,0,0
75;5;0,0,0,0,0,1,1,1,1,1;1,0,1,0,1
76;5;0,0,0,0,0,1,1,1,1,1;1,0,1,1,0
77;5;0,0,0,0,0,1,1,1,1,1;1,0,1,1,1
78;5;0,0,0,0,0,1,1,1,1,1;1,1,0,0,0
79;5;0,0,0,0,0,1,1,1,1,1;1,1,0,0,1
80;5;0,0,0,0,0,1,1,1,1,1;1,1,1,0,0
81;5;0,0,0,0,0,1,1,1,1,1;1,1,1,0,1
82;5;0,0,0,0,0,1,1,1,1,1;1,1,1,1,0
83;5;0,0,0,0,0,1,1,1,1,2;0,0,0,0,0
84;5;0,0,0,0,0,1,1,1,1,2;0,0,0,0,1
85;5;0,0,0,0,0,1,1,1,1,2;0,0,0,1,0
86;5;0,0,0,0,0,1,1,1,1,2;0,0,0,1,1
87;5;0,0,0,0,0,1,1,1,1,2;0,0,1,0,0
88;5;0,0,0,0,0,1,1,1,1,2;0,0,1,0,1
89;5;0,0,0,0,0,1,1,1,1,2;0,0,1,1,0
90;5;0,0,0,0,0,1,1,1,1,2;0,0,1,1,1
91;5;0,0,0,0,0,1,1,1,1,2;1,0,0,0,0
92;5;0,0,0,0,0,1,1,1,1,2;1,0,0,0,1
93;5;0,0,0,0,0,1,1,1,1,2;1,0,0,1,0
94;5;0,0,0,0,0,1,1,1,1,2;1,0,0,1,1
95;5;0,0,0,0,0,1,1,1,1,2;1,0,1,0,0
96;5;0,0,0,0,0,1,1,1,1,2;1,0,1,0,1
97;5;0,0,0,0,0,1,1,1,1,2;1,0,1,1,0
98;5;0,0,0,0,0,1,1,1,1,2;1,0,1,1,1
99;5;0,0,0,0,0,1,1,1,1,2;1,1,0,0,0
100;5;0,0,0,0,0,1,1,1,1,2;1,1,0,0,1
101;5;0,0,0,0,0,1,1,1,1,2;1,1,0,1,0
102;5;0,0,0,0,0,1,1,1,1,2;1,1,0,1,1
103;5;0,0,0,0,0,1,1,1,1,2;1,1,1,0,0
104;5;0,0,0,0,0,1,1,1,1,2;1,1,1,0,1
105;5;0,0,0,0,0,1,1,1,1,2;1,1,1,1,0
106;5;0,0,0,0,0,1,1,1,2,2;0,0,0,0,0
107;5;0,0,0,0,0,1,1,1,2,2;0,0,0,0,1
108;5;0,0,0,0,0,1,1,1,2,2;0,0,1,0,0
109;5;0,0,0,0,0,1,1,1,2,2;0,0,1,0,1
110;5;0,0,0,0,0,1,1,1,2,2;0,0,1,1,0
111;5;0,0,0,0,0,1,1,1,2,2;0,0,1,1,1
112;5;0,0,0,0,0,1,1,1,2,2;1,0,0,0,0
113;5;0,0,0,0,0,1,1,1,2,2;1,0,0,0,1
114;5;0,0,0,0,0,1,1,1,2,2;1,0,1,0,0
115;5;0,0,0,0,0,1,1,1,2,2;1,0,1,0,1
116;5;0,0,0,0,0,1,1,1,2,2;1,0,1,1,0
117;5;0,0,0,0,0,1,1,1,2,2;1,0,1,1,1
118;5;0,0,0,0,0,1,1,1,2,2;1,1,0,0,0
119;5;0,0,0,0,0,1,1,1,2,2;1,1,0,0,1
120;5;0,0,0,0,0,1,1,1,2,2;1,1,1,0,0
121;5;0,0,0,0,0,1,1,1,2,2;1,1,1,0,1
122;5;0,0,0,0,0,1,1,1,2,2;1,1,1,1,0
123;5;0,0,0,0,0,1,1,2,2,2;0,0,0,0,0
124;5;0,0,0,0,0,1,1,2,2,2;0,0,0,0,1
125;5;0,0,0,0,0,1,1,2,2,2;0,0,1,0,0
126;5;0,0,0,0,0,1,1,2,2,2;0,0,1,0,1
127;5;0,0,0,0,0,1,1,2,2,2;0,0,1,1,0
128;5;0,0,0,0,0,1,1,2,2,2;0,0,1,1,1
129;5;0,0,0,0,0,1,1,2,2,2;0,1,0,0,0
130;5;0,0,0,0,0,1,1,2,2,2;0,1,0,0,1
131;5;0,0,0,0,0,1,1,2,2,2;0,1,1,0,0
132;5;0,0,0,0,0,1,1,2,2,2;0,1,1,0,1
133;5;0,0,0,0,0,1,1,2,2,2;0,1,1,1,0
134;5;0,0,0,0,0,1,1,2,2,2;0,1,1,1,1
135;5;0,0,0,0,0,1,1,2,2,2;1,0,0,0,0
136;5;0,0,0,0,0,1,1,2,2,2;1,0,0,0,1
137;5;0,0,0,0,0,1,1,2,2,2;1,0,1,0,0
138;5;0,0,0,0,0,1,1,2,2,2;1,0,1,0,1
139;5;0,0,0,0,0,1,1,2,2,2;1,0,1,1,0
140;5;0,0,0,0,0,1,1,2,2,2;1,0,1,1,1
141;5;0,0,0,0,0,1,1,2,2,2;1,1,0,0,0
142;5;0,0,0,0,0,1,1,2,2,2;1,1,0,0,1
143;5;0,0,0,0,0,1,1,2,2,2;1,1,1,0,0
144;5;0,0,0,0,0,1,1,2,2,2;1,1,1,0,1
145;5;0,0,0,0,0,1,1,2,2,2;1,1,1,1,0
146;5;0,0,0,0,0,1,2,2,2,2;0,0,0,0,0
147;5;0,0,0,0,0,1,2,2,2,2;0,0,0,0,1
148;5;0,0,0,0,0,1,2,2,2,2;0,0,1,0,0
149;5;0,0,0,0,0,1,2,2,2,2;0,0,1,0,1
150;5;0,0,0,0,0,1,2,2,2,2;0,0,1,1,0
151;5;0,0,0,0,0,1,2,2,2,2;0,0,1,1,1
152;5;0,0,0,0,0,1,2,2,2,2;1,0,0,0,0
153;5;0,0,0,0,0,1,2,2,2,2;1,0,0,0,1
154;5;0,0,0,0,0,1,2,2,2,2;1,0,1,0,0
155;5;0,0,0,0,0,1,2,2,2,2;1,0,1,0,1
156;5;0,0,0,0,0,1,2,2,2,2;1,0,1,1,0
157;5;0,0,0,0,0,1,2,2,2,2;1,0,1,1,1
158;5;0,0,0,0,0,1,2,2,2,2;1,1,0,0,0
159;5;0,0,0,0,0,1,2,2,2,2;1,1,0,0,1
160;5;0,0,0,0,0,1,2,2,2,2;1,1,1,0,0
161;5;0,0,0,0,0,1,2,2,2,2;1,1,1,0,1
162;5;0,0,0,0,0,1,2,2,2,2;1,1,1,1,0
163;5;0,0,0,0,0,2,1,1,2,2;0,0,0,0,0
164;5;0,0,0,0,0,2,1,1,2,2;0,0,0,0,1
165;5;0,0,0,0,0,2,1,1,2,2;0,0,1,0,0
166;5;0,0,0,0,0,2,1,1,2,2;0,0,1,0,1
167;5;0,0,0,0,0,2,1,1,2,2;0,0,1,1,0
168;5;0,0,0,0,0,2,1,1,2,2;0,0,1,1,1
169;5;0,0,0,0,0,2,1,1,2,2;1,0,0,0,0
170;5;0,0,0,0,0,2,1,1,2,2;1,0,0,0,1
171;5;0,0,0,0,0,2,1,1,2,2;1,0,1,0,0
